SMILES,Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
O=C(Oc1ccccc1)Oc2ccccc2,-4.2169166627,214.22,3.264400000000002,59.53600000000003,16.0,3.0,0.0,3.0,2.0,80.0,2.0,0.0,0.0,2.0,35.53,93.24205199901516,1.9521941477943936,407.6186271235691
CCCCC(CC)C(=O)OC=C,-4.1519109764,170.25199999999998,2.8895000000000017,49.59500000000003,12.0,2.0,0.0,2.0,6.0,70.0,0.0,0.0,0.0,0.0,26.3,74.6091943547654,3.7801924243186464,140.7740056622918
CC(=C)C(=O)NCNC(=O)C(C)=C,-1.1892367555,182.223,0.3285,50.780400000000014,13.0,2.0,2.0,4.0,4.0,72.0,0.0,0.0,0.0,0.0,58.2,77.70235044593753,3.6893729618756304,230.34031643968072
C\1C\C=C/CC\C=C1,-2.9659771733,108.184,2.6728000000000014,36.748,8.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,0.0,50.90880861070806,2.285714285714285,72.60593781761291
CO[Si](CCCN=C=O)(OC)OC,-3.2569810012,205.286,0.5903999999999998,49.19350000000003,13.0,5.0,0.0,6.0,7.0,76.0,0.0,0.0,0.0,0.0,57.120000000000005,79.07735682073559,3.8734286416774055,169.06669317043506
CCO[Si](CCCCl)(OCC)OCC,-3.3285834497000004,240.80299999999997,2.6637000000000013,60.776000000000046,14.0,3.0,0.0,5.0,9.0,86.0,0.0,0.0,0.0,0.0,27.69,93.0536626905066,4.210670443406352,118.20592425326386
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.3876832538,278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.7123913375014235,398.85794216890986
[Na+].[Na+].Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S]([O-])(=O)=O)c4C(=O)c5ccccc5C(=O)c24)[S]([O-])(=O)=O,-1.7922611704,678.6960000000004,-0.3840799999999942,163.5467999999997,46.0,10.0,2.0,14.0,6.0,228.0,4.0,0.0,1.0,5.0,172.59999999999997,312.02323133214145,2.879996750903783e-06,2027.663602994645
Oc1ccc(c(O)c1O)C(=O)c2ccccc2,-3.3451078238,230.219,2.0343999999999998,61.31090000000003,17.0,4.0,3.0,4.0,2.0,86.0,2.0,0.0,0.0,2.0,77.75999999999999,97.39766279658942,2.492154135657027,561.1321875173596
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,-4.4255032449,266.381,4.163100000000004,75.57300000000005,19.0,3.0,0.0,3.0,10.0,108.0,0.0,1.0,1.0,1.0,43.370000000000005,115.95453798765962,1.932483463585129,307.11590649725093
CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,-4.4255032449,266.381,3.730800000000003,75.36300000000004,19.0,3.0,0.0,3.0,6.0,108.0,0.0,1.0,1.0,1.0,43.370000000000005,115.95453798765962,2.5334057052447885,368.1903353571112
CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)O.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(O)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC.CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COB(OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC)OCC(O)COC(=O)CCCCCCC\C=C/CCCCCCCC,-5.345705158,2216.691000000001,29.64000000000008,638.1372000000025,156.0,27.0,9.0,30.0,120.0,912.0,0.0,0.0,0.0,0.0,395.25000000000006,952.4933598980932,-2.507397542147205e-06,2927.0601180034787
CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,-5.424547549700001,292.37500000000006,4.430900000000003,81.64630000000005,21.0,3.0,1.0,4.0,10.0,116.0,1.0,0.0,0.0,1.0,63.6,125.67658955965013,2.1686226890039664,436.6082594494218
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,-5.676541808600001,474.8340000000004,5.244800000000006,125.02800000000008,28.0,8.0,0.0,10.0,21.0,170.0,0.0,0.0,0.0,0.0,55.38000000000001,182.77266615089707,4.137940540514776,289.9984127700166
COc1ccc(\C=C\C(=O)OCCC(C)C)cc1,-5.4919252104,248.32199999999995,3.2977000000000025,72.44200000000004,18.0,3.0,0.0,3.0,6.0,98.0,1.0,0.0,0.0,1.0,35.53,108.4148916759397,2.3983407616804877,390.7046703843559
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,-5.593122621900001,313.482,4.6685000000000025,90.95750000000008,22.0,2.0,2.0,4.0,16.0,130.0,0.0,0.0,0.0,0.0,66.4,135.61040710846353,3.107593513656218,279.5058337171213
C\1C\C=C/CC\C=C/CC/C=C1,-5.3651562541,162.276,4.009200000000003,55.12200000000004,12.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,75.67897403611023,2.30411059848846,121.19311924156366
CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,-6.1025269393,754.6979999999995,13.388699999999975,214.935999999999,45.0,4.0,0.0,7.0,18.0,264.0,0.0,0.0,0.0,0.0,6.48,308.14172785807784,5.34545540362118,714.6494188420588
BrCc1ccc(cc1)c2ccccc2C#N,-6.6566491092,272.14500000000004,4.120180000000003,69.22400000000003,16.0,1.0,0.0,2.0,2.0,78.0,2.0,0.0,0.0,2.0,23.79,103.47850884146428,2.4687472120822465,523.1767595439565
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,-6.214524895199999,819.3979999999995,15.420399999999969,250.6733999999988,58.0,6.0,2.0,6.0,32.0,344.0,0.0,2.0,2.0,2.0,76.66,361.9953267348446,5.81380906391017e-07,988.84852755604
CCCCC(CC)CNC(=O)CCCCCC(C)C,-5.731545252999999,269.473,4.925500000000005,84.23870000000007,19.0,1.0,1.0,2.0,12.0,114.0,0.0,0.0,0.0,0.0,29.1,120.28970914182707,3.51254410984443,213.30760443279493
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,-7.5558815137,899.1279999999997,5.911600000000007,234.42539999999903,64.0,14.0,3.0,14.0,7.0,358.0,0.0,5.0,8.0,8.0,170.05999999999997,378.80642589580856,1.0810089105038068,1787.630132042587
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-6.183335848,230.31,5.020600000000004,77.31400000000004,18.0,0.0,0.0,0.0,2.0,86.0,3.0,0.0,0.0,3.0,0.0,107.54559153162504,1.951466168669556,548.7160655475084
c1cc2ccc3cccc4ccc(c1)c2c34,-6.1787966156,202.256,4.584000000000002,70.14600000000003,16.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,0.0,4.0,0.0,93.45542159483816,2.505955689360672,666.6198058168793
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,-6.40319542,278.348,3.600400000000003,76.82300000000005,20.0,4.0,0.0,4.0,8.0,110.0,1.0,0.0,0.0,1.0,52.60000000000001,119.63095892256436,2.503712391104127,381.6079421689099
CCC(CC)CC1(CCCCC1)C#N,-6.5873382321000005,193.334,4.286780000000004,59.82000000000005,14.0,1.0,0.0,1.0,4.0,80.0,0.0,1.0,1.0,1.0,23.79,88.50530492852835,2.556663389689811,191.77132754726787
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)[N+]([O-])=O,-6.9290130346000005,313.357,2.930000000000001,90.51640000000005,23.0,5.0,0.0,6.0,4.0,120.0,2.0,1.0,1.0,3.0,58.85,134.59356503642826,1.617703495729324,662.487877093113
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,-7.2523945018,482.7900000000005,9.186800000000003,143.93399999999988,34.0,4.0,0.0,4.0,25.0,202.0,0.0,0.0,0.0,0.0,52.60000000000001,211.87270700443256,3.280659314844703,416.7216822476719
CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,-7.4042503575,532.6840000000002,8.713220000000003,161.1881999999996,40.0,5.0,1.0,5.0,9.0,204.0,4.0,0.0,2.0,6.0,50.8,236.3036951018622,1.512692154995918,1540.0231874767644
FC1(F)Oc2cccc(C=O)c2O1,-2.1558333574,186.113,1.8206,38.03250000000001,13.0,3.0,0.0,5.0,1.0,68.0,1.0,0.0,1.0,2.0,35.53,71.87513955967094,2.506530914969293,362.4068137607414
CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,-7.6382805905,291.31,2.3476800000000004,83.04010000000002,22.0,5.0,2.0,5.0,2.0,108.0,2.0,0.0,1.0,3.0,95.98,126.91275350619183,2.3868099542133567,862.938264047108
CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,-8.2501920599,889.5329999999993,18.179299999999984,280.1686999999993,63.0,4.0,4.0,6.0,49.0,374.0,0.0,0.0,0.0,0.0,112.65,393.92012722964535,-8.602325292505161e-07,883.0930024861892
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.1852587653,765.9999999999998,10.377099999999992,223.3972999999993,56.0,11.0,4.0,12.0,21.0,300.0,4.0,0.0,0.0,4.0,156.45999999999998,331.5664038052276,1.500952066139594,1746.2812771982633
O=[V]=O,-4.4002500912,82.94,-0.2401,1.373,3.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,34.14,24.360396233196912,3.2659863237109046,23.774437510817343
[Cl-].CCCCCCCCCCCC[n+]1ccccc1,-0.4539105371,283.88699999999994,1.8989999999999991,78.48100000000007,19.0,0.0,0.0,2.0,11.0,110.0,1.0,0.0,0.0,1.0,3.88,125.39342121234756,3.239997015602847e-06,273.8503707227377
Cc1cccc(C)c1OCC(O)=O,-2.2566445306,180.203,1.76684,49.04680000000002,13.0,2.0,1.0,3.0,3.0,70.0,1.0,0.0,0.0,1.0,46.53,76.96047265883006,2.806920561742865,297.69593883291583
CCCCC(CC)C(=O)O[Co]OB(O[Co])O[Co](OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,-1.8254561435,665.226,6.037400000000007,127.2030000000001,37.0,9.0,0.0,13.0,23.0,225.0,0.0,0.0,0.0,0.0,106.59000000000005,243.45438907701453,5.268005358026134,600.2721926824928
[Na+].[Na+].OCC1=CC(=N/Nc2ccc(c3ccccc23)[S]([O-])(=O)=O)\C(=O)/C(=N/Nc4ccc(c5ccccc45)[S]([O-])(=O)=O)C1=O,-0.8171647444,652.5740000000003,-5.246899999999993,149.47059999999985,44.0,13.0,3.0,17.0,7.0,214.0,5.0,0.0,0.0,5.0,217.55,293.3058533066869,2.6449970249534545e-06,2360.006030938946
CC(=O)c1ccc(O)cc1,-1.1383824511,136.14999999999998,1.5948,38.111300000000014,10.0,2.0,1.0,2.0,1.0,52.0,1.0,0.0,0.0,1.0,37.3,59.11704320052995,3.003400684579818,235.9394333808838
[O--].[O--].[Mg++].[Ca++],-1.9883562334,96.381,-0.9992,12.881,4.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0,70.71564842005293,-0.0,6.0
[Na+].[Na+].Nc1ccc2cc(c(N=Nc3ccc(N=Nc4cccc(C([O-])=O)c4O)c5ccccc35)c(O)c2c1)[S]([O-])(=O)=O,-2.7868204517,601.5080000000004,-0.9071999999999972,142.72569999999988,42.0,12.0,3.0,15.0,6.0,200.0,5.0,0.0,0.0,5.0,213.25,282.50696770757924,2.419997479123551e-06,2018.5725239864043
CC(C)=CCC\C(C)=C\C=C\C(C)=O,-3.2972120668,192.302,3.8243000000000023,62.24300000000004,14.0,1.0,0.0,1.0,5.0,78.0,0.0,0.0,0.0,0.0,17.07,87.21126940407984,3.896758106273965,262.9601502903715
C=CN1CCN(C=C)C1=O,-1.1558864442,138.17,1.011,39.202000000000005,10.0,1.0,0.0,3.0,2.0,54.0,0.0,1.0,1.0,1.0,23.55,60.22505593676196,2.6553383574975475,158.4449202899649
Nc1cc(ccc1O)[N+]([O-])=O,-2.2056018566,154.12499999999997,0.8825999999999998,39.17360000000001,11.0,4.0,2.0,5.0,1.0,58.0,1.0,0.0,0.0,1.0,89.38999999999999,62.21850329120549,3.1515496683060507,297.8789117242989
[Mg++],-2.4020693383,24.305,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.638373567999984,0.0,0.0
O=[Ca],-1.7683268794999998,56.077000000000005,-0.4996,6.440499999999999,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,17.07,37.06721303913179,2.0,2.0
[O-][N+](=O)c1ccc2NC(=O)Nc2c1,-3.2740875474,179.135,0.7643999999999997,45.5738,13.0,3.0,2.0,6.0,1.0,66.0,2.0,0.0,0.0,2.0,91.79,71.35637387573655,2.7435199944853146,525.0074434240122
Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,-3.5292992951,321.38300000000004,0.8504000000000003,79.50750000000001,21.0,5.0,1.0,8.0,3.0,108.0,1.0,1.0,1.0,2.0,90.27,127.1385399988751,2.410771719139285,773.8746664868947
CCC1=C(O)C(=O)C=CO1,-1.1759580204,140.13799999999995,0.9078,36.0208,10.0,3.0,1.0,3.0,1.0,54.0,1.0,0.0,0.0,1.0,50.44,57.921860024539,3.278727060179411,274.4248627543818
COC(=O)Cc1ccccc1,-2.2114017234,150.177,1.4021,42.16200000000003,11.0,2.0,0.0,2.0,2.0,58.0,1.0,0.0,0.0,1.0,26.3,65.80129679223744,2.57930229200732,228.57786591623355
O.[Pb].O[S](O)(=O)=O,-4.226296415899999,323.29400000000004,-1.8583,23.5452,7.0,2.0,2.0,7.0,0.0,44.0,0.0,0.0,0.0,0.0,106.1,60.769487553703584,-7.999999835000003e-08,91.24856184822198
Cc1c(Cl)cccc1[N+]([O-])=O,-3.2706864295,171.58299999999997,2.556620000000001,42.84340000000001,11.0,2.0,0.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,43.14,68.75258718327504,3.2735808215375437,298.4920897763861
[OH-].[OH-].[Ca++],-1.9107299257,74.09200000000001,-0.7343999999999999,9.6256,3.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,60.0,48.44575261195664,-0.0,2.754887502163468
[Si+4].[Si+4].[Si+4].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,-3.0559869634,464.13800000000015,-12.4408,47.68800000000001,23.0,16.0,0.0,23.0,0.0,128.0,0.0,0.0,0.0,0.0,345.0,141.44160072063048,-2.8444444368395062e-08,291.9826350521752
CCCCCCCl,-3.1223887332,120.623,2.805500000000001,34.861999999999995,7.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,50.86722782669426,2.447472887876344,23.36099039894992
CC(=C)C(=O)OCC(F)(F)F,-2.2684756839,168.11399999999998,1.668,31.82799999999999,11.0,2.0,0.0,5.0,2.0,64.0,0.0,0.0,0.0,0.0,26.3,61.64603210595768,3.726387419631054,171.15643408968742
[O-][N+](=O)O[Bi](O[N+]([O-])=O)O[N+]([O-])=O,-2.642008137,394.9920000000001,-1.4038,29.992200000000004,13.0,9.0,0.0,13.0,6.0,74.0,0.0,0.0,0.0,0.0,157.11,77.82631384921712,4.095996370610992,184.86060383799767
CCCCCCC(C)=O,-2.1536963273,128.215,2.5458000000000007,39.440000000000005,9.0,1.0,0.0,1.0,5.0,54.0,0.0,0.0,0.0,0.0,17.07,57.45536792864957,2.828868134909685,76.63682062300136
CCCCC/C=C/CC(CC(O)=O)C(O)=O,-2.4042405739,228.28799999999995,2.6885,61.27760000000003,16.0,2.0,2.0,4.0,9.0,92.0,0.0,0.0,0.0,0.0,74.6,95.97552295848756,3.831869773285756,245.403315334683
CCCC(CCC)(C(O)=O)C(CCC)(\C=C\C)C(O)=O,-3.4953596006,284.396,4.104800000000003,79.67560000000006,20.0,2.0,2.0,4.0,10.0,116.0,0.0,0.0,0.0,0.0,74.6,121.43529141607397,6.208567894178532,353.48837308389494
C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-3.5264225666000004,302.458,4.125200000000003,87.26380000000006,22.0,2.0,1.0,2.0,0.0,122.0,0.0,3.0,4.0,4.0,37.3,133.9159794073037,1.720020177686117,535.8253337815046
[Na+].CC\1=Nc2ccccc2C1=N/Nc3cc(Cl)c(cc3Cl)[S](=O)(=O)NCC[S]([O-])(=O)=O,-3.7561795168,513.3600000000002,-0.2568999999999997,115.58540000000002,31.0,8.0,2.0,14.0,7.0,160.0,2.0,0.0,1.0,3.0,140.12,211.57722608211716,3.413328344718734e-06,1281.422245029319
CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,-4.536378597,340.41900000000004,3.184600000000001,96.94660000000005,25.0,4.0,2.0,4.0,6.0,132.0,2.0,0.0,0.0,2.0,74.6,147.68448805961,2.1029093037385427,690.028727922111
[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Ba++],-8.7448595438,1111.4490000000003,-2.6679999999999997,18.7975,32.0,0.0,0.0,32.0,0.0,212.0,0.0,0.0,0.0,0.0,541.5,351.22637672474883,-0.0,36.269827235918
C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,-4.4930858187,304.386,2.7432000000000007,81.72000000000004,22.0,4.0,0.0,4.0,6.0,120.0,0.0,3.0,3.0,3.0,52.6,131.096702106717,1.5455139584624158,483.4788280241413
O=C(Nc1ccccc1)Nc2ccccc2N[S](=O)(=O)c3ccccc3,-4.5784028785,367.43000000000006,4.131400000000002,102.7759,26.0,3.0,3.0,7.0,5.0,132.0,3.0,0.0,0.0,3.0,87.30000000000001,151.48241818930458,1.771000184408371,990.8075235823432
[O--].[O--].[O--].[K+].[K+].[Ti+4],-5.5836431263,174.06,-6.3509,2.0595,6.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,85.5,136.662001050394,-0.0,8.754887502163466
CCCCC(CC)COC(=O)C=C,-4.2832046138,184.279,2.9320000000000013,54.46200000000004,13.0,2.0,0.0,2.0,7.0,76.0,0.0,0.0,0.0,0.0,26.3,80.974136469162,3.5789305606878026,152.16926858274718
[Zn++].CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC.CCCCC(CC)CO[P]([S-])(=S)OCC(CC)CCCC,-4.9288559714,772.498,12.44509999999998,200.3319999999992,43.0,8.0,0.0,11.0,28.0,256.0,0.0,0.0,0.0,0.0,36.92,302.78961495145785,-7.27272693433886e-07,589.7531357226418
CC(=O)OC1CC2CC1C3CCCC23,-3.3380498278,194.274,2.3742,52.59900000000004,14.0,2.0,0.0,2.0,1.0,78.0,0.0,3.0,3.0,3.0,26.3,85.0111881551552,1.734991160028816,261.04734401697993
CCS,-0.8459165595999999,62.137,0.9361,19.527,3.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.25925980562788,1.6329931618554523,2.754887502163468
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,-2.5951754429,346.46400000000017,5.640600000000006,91.47800000000008,24.0,6.0,0.0,6.0,12.0,142.0,0.0,0.0,0.0,0.0,71.06,145.64978740642525,3.8562187750791503,299.4706749870192
C[C@H](CCC=C(C)C)CC=O,-3.243750947,154.253,2.9579000000000013,48.51000000000003,11.0,1.0,0.0,1.0,5.0,64.0,0.0,0.0,0.0,0.0,17.07,69.49564912525854,3.376357362685052,131.80820345864822
CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2,-0.288092629,170.25199999999998,1.7149,46.91680000000002,12.0,2.0,1.0,2.0,1.0,70.0,0.0,2.0,2.0,2.0,29.46,73.91984673204344,2.250419871683354,202.0152602798213
CC(C)c1ccc(CCC=O)cc1,-3.3026567859,176.259,2.9415000000000013,54.91600000000004,13.0,1.0,0.0,1.0,4.0,70.0,1.0,0.0,0.0,1.0,17.07,79.78257790592039,2.6363285021583334,258.95789509358224
CCCCBr,-2.1977641867,137.01999999999998,2.1814,28.701999999999988,5.0,0.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,41.70162497666073,2.19060968716425,11.119415478763749
[Na+].CCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-3.6091104804,351.4190000000001,-0.989199999999996,85.65150000000006,24.0,4.0,2.0,7.0,15.0,134.0,0.0,0.0,0.0,0.0,106.53,166.6146204690186,0.0,362.8900644466383
CCCOC(C)OCCc1ccccc1,-3.3841929036,208.301,3.0183000000000018,61.80300000000005,15.0,2.0,0.0,2.0,7.0,84.0,1.0,0.0,0.0,1.0,18.46,92.21308837928702,2.107711727425716,245.9726825324672
COC(OC)C(C)(C)CC=C(C)C,-3.3397616042,186.295,2.987800000000002,55.63500000000005,13.0,2.0,0.0,2.0,5.0,78.0,0.0,0.0,0.0,0.0,18.46,81.92615959862513,4.2725323299339895,162.92909232631845
COC(C)(C)C1CCC(=CC1)C,-3.2966135776,168.27999999999997,3.1578000000000017,52.18600000000004,12.0,1.0,0.0,1.0,2.0,70.0,0.0,0.0,1.0,1.0,9.23,75.80678321558902,2.561778864892398,179.44313396035153
[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,-3.2357622441000005,1445.578,12.595639999999984,375.0533000000013,100.0,21.0,3.0,28.0,28.0,528.0,10.0,0.0,0.0,10.0,343.2,592.3333202844581,2.096268605594414e-07,4439.27982799228
[O-][N+](=O)c1cc(Cl)ccc1Cl,-3.3642253983,192.001,2.9016,43.11640000000001,11.0,2.0,0.0,5.0,1.0,58.0,1.0,0.0,0.0,1.0,43.14,72.6909112957601,3.232208870305491,300.6337992264624
CC/C(C)=C/CCC(C)(O)C#C,-2.3027678878,166.26399999999998,2.5071000000000003,52.73880000000003,12.0,1.0,1.0,1.0,4.0,68.0,0.0,0.0,0.0,0.0,20.23,75.49252828366666,3.791125458129256,193.53987717793927
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3.4779807224,248.351,1.3739,61.97800000000004,16.0,5.0,0.0,6.0,8.0,94.0,0.0,0.0,0.0,0.0,53.99000000000001,97.70080287538792,3.8760841665973818,229.09922555893544
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.OC(=O)C=C.ClCC3CO3,-3.6804449633,392.87900000000025,4.304700000000003,106.63440000000004,27.0,4.0,3.0,6.0,4.0,146.0,2.0,1.0,1.0,3.0,90.29,164.05023928949583,2.982272613623373e-07,671.7421158543812
O=C1C=CC(=O)N1c2ccccc2,-2.3273175561,173.17100000000002,1.116,48.07500000000002,13.0,2.0,0.0,3.0,1.0,64.0,1.0,0.0,1.0,2.0,37.38,75.2786152616608,2.381006528679994,363.1710361474567
Cc1ccc(cc1)N2N=C(C)CC2=O,-2.365667988,188.23,2.10762,56.39100000000003,14.0,2.0,0.0,3.0,1.0,72.0,1.0,0.0,1.0,2.0,32.67,83.03709681429301,2.315498208959672,392.2534878984816
OB(O)c1ccc(C=O)cc1,-2.2673846672,149.94199999999998,-0.8211000000000004,41.65510000000002,11.0,3.0,2.0,4.0,2.0,56.0,1.0,0.0,0.0,1.0,57.53,64.43893885482291,2.90982279990154,242.3675282804537
CC(=O)CC(C)(C)c1ccccc1,-2.337666283,176.259,2.9433000000000016,54.76600000000004,13.0,1.0,0.0,1.0,3.0,70.0,1.0,0.0,0.0,1.0,17.07,79.78257790592039,2.870813133902019,285.2526032889556
CCCCCOC(=O)CC,-2.2505224040000003,144.21399999999997,2.1298000000000004,40.775000000000006,10.0,2.0,0.0,2.0,5.0,60.0,0.0,0.0,0.0,0.0,26.3,62.568913158156434,2.9617756061821483,89.25838096618138
FC(F)=C(F)Cl,-2.1609542979,116.469,2.2603,16.203000000000003,6.0,0.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,37.21446254570228,3.675948764555208,58.862383112184006
CCCCCCCCCCCCOCCO,-1.4593774078,230.39199999999997,3.916200000000003,69.74880000000006,16.0,2.0,1.0,2.0,13.0,98.0,0.0,0.0,0.0,0.0,29.46,101.3912774966884,2.828262412638549,101.30296890880643
NCCCCCCCCCCC(O)=O,-2.4007753619,201.31,2.5406000000000004,58.24320000000004,14.0,2.0,2.0,3.0,10.0,84.0,0.0,0.0,0.0,0.0,63.32,86.68431872104816,2.884064614706359,137.24922110379617
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,-2.8005950876,505.4580000000002,3.3366,144.8409999999999,34.0,2.0,6.0,12.0,9.0,182.0,2.0,0.0,0.0,2.0,177.57999999999998,208.78502802199785,1.6055010522560949,931.4857205859424
C\C=C1/CC2CC1C=C2,-3.1767964148,120.19499999999996,2.5287000000000006,39.111,9.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,2.0,2.0,0.0,56.26791957157544,2.289029629311208,174.47733175670794
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,-3.5256277962,268.36,4.159400000000003,84.32000000000005,20.0,1.0,0.0,3.0,4.0,104.0,2.0,0.0,0.0,2.0,23.550000000000004,119.99439733799456,2.275576049153378,489.9311665998485
CCCCOC(=O)c1ccccc1N,-3.3830205262,193.246,2.2257,56.04490000000003,14.0,3.0,1.0,3.0,4.0,76.0,1.0,0.0,0.0,1.0,52.32,83.87107171804337,2.564465699481562,309.91077056340794
Oc1ccccc1C(=O)OCc2ccccc2,-4.4139224059,228.247,2.749200000000001,63.66830000000003,17.0,3.0,1.0,3.0,3.0,86.0,2.0,0.0,0.0,2.0,46.53,99.28768263610088,2.0128368037651727,505.8855887837592
CCCC[Sn](CCCC)(CCCC)CCCC,-4.596065772,347.1750000000002,6.635600000000007,84.61400000000008,17.0,0.0,0.0,1.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,114.83073519399012,4.391491248304028,116.09439334885208
[Mg++].C[O-].C[O-],-3.9943699512,86.373,-2.427799999999998,17.602,5.0,2.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,46.12,47.96838760824368,-1.3333333288888891e-08,7.609640474436813
[Cd++],-4.1112934221,112.412,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.651029333465317,0.0,0.0
